Analyse fonctionnelle des emplois,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Emplois dans les fonctions et emplois des cadres des fonctions métropolitaines dans les communes en 2011,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Insee, Recensement de la population 2011 exploitation complémentaire au lieu de travail, recensement de la population 2012 - exploitation exhaustive (Mayotte)",,,,,,,,,,,,,,,,,,,,,,,,,
Champ : France (y compris les DOM),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Emploi des cadres des fonctions métropolitaines,,,,,
Commune,,Code,,,Emploi dans la fonction :,,,,,,,,,,,,,,,Fonction,,,,,
Code,Libellé,Région,Département,Emploi total,Administration publique,Agriculture,Bâtiment-Travaux Publics,Commerce inter-entreprises,"Conception, Recherche","Culture, Loisirs",Distribution,"Education, Formation","Entretien, Réparation",Fabrication,Gestion,"Transports, Logistique",Prestations Intellectuelles,"Santé, Action Sociale",Services de Proximité,"Commerce 
inter-entreprises","Conception, Recherche","Culture, Loisirs",Gestion,Prestations Intellectuelles,Total
CODGEO,LIBGEO,REG,DEP,ELT11,ADMPUB11,AGRICU11,BTP11,COMINT11,CONREC11,CULLOI11,DISTRI11,EDUFOR11,ENTREP11,FABRIC11,GESTIO11,LOGIST11,PREINT11,SANSOC11,SERPRO11,COMINT_CAD11,CONREC_CAD11,CULLOI_CAD11,GESTIO_CAD11,PREINT_CAD11,CFM11
60163,Cormeilles,32,60,43,4,0,11,0,0,0,4,7,11,0,0,4,0,0,4,0,0,0,0,0,0
60164,Le Coudray-Saint-Germer,32,60,201,23,19,12,8,7,0,8,8,8,40,12,8,4,4,39,0,4,0,4,0,8
60165,Le Coudray-sur-Thelle,32,60,33,4,0,4,0,4,0,0,1,4,0,0,4,0,0,12,0,4,0,0,0,4
60166,Coudun,32,60,210,8,0,24,19,0,0,28,4,16,36,21,28,4,8,16,8,0,0,5,0,13
60167,Couloisy,32,60,232,20,0,91,0,0,0,0,59,4,4,24,7,12,0,12,0,0,0,4,0,4
60168,Courcelles-Epayelles,32,60,16,0,4,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0
60169,Courcelles-lès-Gisors,32,60,123,0,8,23,0,0,0,8,4,4,16,23,13,4,0,20,0,0,0,11,4,15
60170,Courteuil,32,60,48,0,0,4,0,4,0,8,0,0,11,0,6,0,0,15,0,4,0,0,0,4
60171,Courtieux,32,60,36,0,0,4,0,0,0,0,0,12,0,11,0,0,0,9,0,0,0,0,0,0
60172,Coye-la-Forêt,32,60,533,35,23,20,28,8,41,26,38,45,20,46,34,7,50,112,4,0,12,16,4,36
60173,Cramoisy,32,60,277,4,4,23,12,4,0,12,4,55,33,41,23,4,42,16,4,0,0,12,4,20
60174,Crapeaumesnil,32,60,8,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
60175,Creil,32,60,"15,837","3,931",31,664,258,145,152,867,802,"1,304",776,"2,036","1,655",268,"1,935","1,013",59,72,71,379,96,677
60176,Crépy-en-Valois,32,60,"6,152",369,26,346,183,36,91,499,493,523,660,530,"1,256",123,472,545,47,24,38,82,52,243
60177,Cressonsacq,32,60,32,4,8,0,0,0,4,0,0,4,4,0,4,4,0,0,0,0,0,0,4,4
60178,CrèvecSur-le-Grand,32,60,"1,143",71,20,49,21,8,8,100,92,200,118,86,91,4,128,145,1,4,4,8,4,22
60179,CrèvecSur-le-Petit,32,60,8,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
60180,Crillon,32,60,67,12,0,24,0,0,0,8,4,0,8,4,0,0,0,7,0,0,0,0,0,0
60181,Crisolles,32,60,158,14,4,11,0,0,4,7,12,13,11,6,23,4,19,30,0,0,4,3,0,7
60182,Le Crocq,32,60,24,0,0,4,0,0,0,0,4,0,0,0,4,0,0,12,0,0,0,0,0,0
60183,Croissy-sur-Celle,32,60,24,0,4,0,0,0,4,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0
60184,Croutoy,32,60,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60185,Crouy-en-Thelle,32,60,174,0,0,9,8,0,6,8,4,31,24,0,3,8,21,52,4,0,0,0,4,8
60186,Cuignières,32,60,42,4,4,8,0,0,0,0,7,0,4,0,11,0,4,0,0,0,0,0,0,0
60187,Cuigy-en-Bray,32,60,69,4,8,12,0,0,0,8,7,8,8,0,4,0,0,8,0,0,0,0,0,0
60188,Cuise-la-Motte,32,60,589,8,4,25,12,41,11,52,43,44,125,39,64,27,40,55,0,29,4,12,8,53
60189,Cuts,32,60,170,7,16,13,0,0,4,0,4,15,12,8,20,0,43,28,0,0,4,3,0,7
60190,Cuvergnon,32,60,55,0,0,0,4,0,0,0,0,3,0,8,27,8,0,4,0,0,0,4,0,4
60191,Cuvilly,32,60,258,4,4,35,12,4,0,10,0,18,47,8,69,8,0,40,0,4,0,8,4,16
60192,Cuy,32,60,40,0,16,16,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
60193,Daméraucourt,32,60,28,4,4,8,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0
60194,Dargies,32,60,20,4,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
60195,Delincourt,32,60,73,0,4,28,0,0,0,8,4,8,4,4,4,0,4,4,0,0,0,0,0,0
60196,La Drenne,32,60,131,4,25,12,0,0,0,4,13,23,18,4,7,4,4,12,0,0,0,0,0,0
60197,Dieudonné,32,60,71,0,4,12,0,0,4,8,12,8,4,4,0,0,4,12,0,0,4,0,0,4
60198,Dives,32,60,51,0,0,23,0,0,0,0,4,4,4,12,3,0,0,0,0,0,0,4,0,4
60199,Doméliers,32,60,47,0,4,0,4,4,0,4,8,8,8,3,0,0,0,4,4,0,0,0,0,4
60200,Domfront,32,60,144,0,0,4,0,0,0,0,0,48,4,8,8,0,59,12,0,0,0,0,0,0
60201,Dompierre,32,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
60203,Duvy,32,60,84,4,20,1,0,0,0,3,0,6,18,8,4,7,4,8,0,0,0,4,0,4
60204,Écuvilly,32,60,25,0,4,7,0,0,0,0,3,0,0,0,8,0,0,3,0,0,0,0,0,0
60205,Élencourt,32,60,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
60206,Élincourt-Sainte-Marguerite,32,60,203,0,12,33,0,0,4,0,8,28,16,20,68,4,0,9,0,0,4,12,4,20
60207,Éméville,32,60,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
60208,Énencourt-Léage,32,60,40,0,12,8,0,0,8,0,4,0,0,8,0,0,0,0,0,0,4,4,0,8
60209,La Corne en Vexin,32,60,52,4,9,19,0,0,0,0,0,0,0,0,4,0,4,12,0,0,0,0,0,0
60210,Épineuse,32,60,46,0,12,15,0,0,0,0,4,0,0,11,0,4,0,0,0,0,0,3,0,3
60211,Éragny-sur-Epte,32,60,428,8,44,24,7,29,0,8,8,27,134,41,45,16,11,25,0,19,0,17,4,40
60212,Ercuis,32,60,369,28,8,20,20,4,0,16,8,32,104,17,49,20,8,35,0,0,0,4,12,16
60213,Ermenonville,32,60,326,15,8,16,24,0,21,0,5,32,16,28,28,8,46,80,8,0,8,5,4,25
60214,Ernemont-Boutavent,32,60,20,4,4,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
60215,Erquery,32,60,114,7,4,11,0,0,8,4,4,7,15,4,4,0,34,12,0,0,0,0,0,0
60216,Erquinvillers,32,60,47,0,0,0,0,0,0,10,0,8,0,16,10,0,0,4,0,0,0,0,0,0
60217,Escames,32,60,54,0,15,8,4,4,0,8,0,0,8,0,0,4,0,4,0,0,0,0,4,4
60218,Esches,32,60,311,12,16,22,33,4,0,12,5,27,91,20,23,4,24,19,3,0,0,4,0,7
60219,Escles-Saint-Pierre,32,60,68,4,8,0,8,0,0,0,0,4,16,8,16,0,0,4,4,0,0,0,0,4
60220,Espaubourg,32,60,63,4,0,4,4,0,4,15,8,0,4,8,0,0,0,12,0,0,4,0,0,4
60221,Esquennoy,32,60,284,4,44,4,0,0,0,8,4,32,144,17,20,0,0,8,0,0,0,0,0,0
60222,Essuiles,32,60,48,0,12,8,0,0,4,8,0,8,4,0,0,0,0,4,0,0,4,0,0,4
60223,Estrées-Saint-Denis,32,60,"1,529",113,12,90,42,22,13,71,155,114,255,160,245,40,88,107,12,22,5,55,12,106
60224,Étavigny,32,60,16,0,8,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
60225,Étouy,32,60,75,8,16,4,0,0,7,0,4,8,0,10,4,0,7,8,0,0,4,6,0,10
60226,Ève,32,60,50,4,8,4,0,0,0,4,0,0,0,4,4,4,11,8,0,0,0,0,4,4
60227,Évricourt,32,60,16,4,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
60228,Fay-les-Étangs,32,60,34,0,12,2,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,8,8
60229,Le Fayel,32,60,33,4,0,1,0,0,0,12,0,0,4,4,8,0,0,0,0,0,0,4,0,4
60230,Le Fay-Saint-Quentin,32,60,81,8,16,12,0,0,0,0,4,8,4,4,12,0,0,12,0,0,0,0,0,0
60231,Feigneux,32,60,32,4,0,4,0,0,0,0,0,0,4,0,4,4,0,12,0,0,0,0,0,0
60232,Ferrières,32,60,100,4,8,4,7,0,0,4,8,17,24,9,4,0,0,12,3,0,0,4,0,7
60233,Feuquières,32,60,"1,511",25,33,105,82,47,0,16,10,178,544,75,277,29,9,81,19,39,0,15,8,81
60234,Fitz-James,32,60,"1,313",68,0,63,60,0,13,136,36,185,19,74,80,8,487,85,11,0,7,12,4,34
60235,Flavacourt,32,60,73,4,12,12,0,0,0,0,12,8,4,4,0,0,8,8,0,0,0,0,0,0
60236,Flavy-le-Meldeux,32,60,20,0,8,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0
60237,Fléchy,32,60,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60238,Fleurines,32,60,489,18,8,52,39,8,0,5,20,32,69,62,76,0,35,63,8,0,0,8,0,16
60239,Fleury,32,60,132,4,8,16,7,3,0,0,5,29,28,0,4,4,8,16,0,3,0,0,0,3
60240,Fontaine-Bonneleau,32,60,55,0,24,4,0,0,0,4,0,4,0,0,0,4,0,16,0,0,0,0,0,0
60241,Fontaine-Chaalis,32,60,59,4,16,0,0,0,4,0,4,0,4,4,4,0,0,18,0,0,4,4,0,9
60242,Fontaine-Lavaganne,32,60,24,0,4,12,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
60243,Fontaine-Saint-Lucien,32,60,24,0,12,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
60244,Fontenay-Torcy,32,60,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0
60245,Formerie,32,60,"1,169",70,28,44,16,12,12,119,54,96,156,94,275,16,76,100,4,4,0,12,4,24
60247,Fouilleuse,32,60,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60248,Fouilloy,32,60,56,0,4,28,0,0,0,12,4,0,8,0,0,0,0,0,0,0,0,0,0,0
60249,Foulangues,32,60,12,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
60250,Fouquenies,32,60,28,0,4,8,0,0,0,4,0,4,0,0,0,0,4,4,0,0,0,0,0,0
60251,Fouquerolles,32,60,59,0,19,8,4,0,0,4,7,0,4,8,4,0,0,0,0,0,0,0,0,0
60252,Fournival,32,60,105,10,4,16,4,0,0,4,0,4,0,8,48,0,4,4,0,0,0,8,0,8
60253,Francastel,32,60,84,4,16,4,4,0,0,8,4,3,4,8,0,0,0,28,0,0,0,4,0,4
60254,Francières,32,60,53,0,4,0,4,0,4,4,0,8,8,4,4,0,0,12,4,0,4,0,0,8
60255,Fréniches,32,60,16,0,0,8,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0
60256,Montchevreuil,32,60,92,8,8,0,0,0,0,12,5,12,0,0,12,4,0,31,0,0,0,0,0,0
60257,Fresne-Léguillon,32,60,33,4,4,4,4,0,0,0,4,0,1,0,0,4,0,8,0,0,0,0,0,0
60258,Fresnières,32,60,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60259,Fresnoy-en-Thelle,32,60,149,8,16,7,12,8,4,4,4,16,22,10,8,8,3,20,4,4,0,6,4,18
60260,Fresnoy-la-Rivière,32,60,20,8,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0
60261,Fresnoy-le-Luat,32,60,47,4,4,0,4,0,0,8,4,8,0,8,4,0,0,4,0,0,0,4,0,4
60262,Le Frestoy-Vaux,32,60,19,0,8,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0
60263,Frétoy-le-Château,32,60,48,4,4,4,0,0,0,0,0,16,0,0,8,4,0,8,0,0,0,0,0,0
60264,Frocourt,32,60,124,16,0,8,4,0,0,0,4,20,0,0,0,0,49,23,0,0,0,0,0,0
60265,Froissy,32,60,383,38,0,12,8,8,0,12,52,29,39,29,32,12,53,59,0,4,0,10,0,14
60267,Le Gallet,32,60,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
60268,Gannes,32,60,72,4,8,4,4,0,0,8,0,12,12,9,8,0,0,4,0,0,0,4,0,4
60269,Gaudechart,32,60,72,4,8,0,0,0,4,0,7,16,0,0,0,0,21,12,0,0,0,0,0,0
60270,Genvry,32,60,81,21,11,0,4,3,0,0,4,12,7,8,8,0,0,3,4,0,0,0,0,4
60271,Gerberoy,32,60,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0
60272,Gilocourt,32,60,91,12,4,16,0,0,12,7,0,4,8,8,0,0,0,20,0,0,12,0,0,12
60273,Giraumont,32,60,24,4,0,4,0,0,0,4,0,4,0,0,0,0,4,4,0,0,0,0,0,0
60274,Glaignes,32,60,12,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4
60275,Glatigny,32,60,11,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60276,Godenvillers,32,60,24,4,0,4,0,0,0,0,0,4,0,0,8,0,0,4,0,0,0,0,0,0
60277,Goincourt,32,60,296,16,0,60,15,0,0,97,3,16,12,29,14,5,14,16,8,0,0,4,4,15
60278,Golancourt,32,60,84,0,0,21,0,8,4,0,4,24,4,4,4,0,8,3,0,0,0,0,0,0
60279,Gondreville,32,60,31,0,8,0,4,0,0,0,0,4,4,1,9,0,0,0,0,0,0,1,0,1
60280,Gourchelles,32,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60281,Gournay-sur-Aronde,32,60,152,8,12,4,8,0,0,12,4,28,25,0,4,20,0,28,0,0,0,0,0,0
60282,Gouvieux,32,60,"2,564",109,85,109,73,8,178,115,172,219,164,300,137,60,328,506,15,8,26,86,35,170
60283,Gouy-les-Groseillers,32,60,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60284,Grandfresnoy,32,60,211,12,4,21,16,4,0,27,19,20,23,8,7,4,11,33,0,0,0,4,4,8
60285,Grandvillers-aux-Bois,32,60,82,7,16,0,0,0,0,8,20,9,1,4,0,4,4,8,0,0,0,0,4,4
60286,Grandvilliers,32,60,"1,727",104,8,121,46,20,34,195,108,179,147,210,157,30,182,187,5,16,10,44,10,85
60287,Grandrû,32,60,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0
60288,Grémévillers,32,60,88,0,40,4,4,0,0,0,0,20,4,4,0,4,0,8,0,0,0,0,0,0
60289,Grez,32,60,29,0,4,4,0,0,0,8,8,0,0,0,0,0,4,0,0,0,0,0,0,0
60290,Guignecourt,32,60,63,4,8,16,0,0,0,0,0,8,0,4,7,4,4,8,0,0,0,0,0,0
60291,Guiscard,32,60,563,47,16,53,12,8,3,23,25,49,120,50,43,9,65,40,4,5,3,7,4,23
60292,Gury,32,60,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0
60293,Hadancourt-le-Haut-Clocher,32,60,20,0,0,4,0,0,0,0,0,4,0,4,0,4,0,4,0,0,0,4,0,4
60294,Hainvillers,32,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60295,Halloy,32,60,100,0,12,12,0,0,0,20,0,16,0,16,8,0,0,16,0,0,0,0,0,0
60296,Hannaches,32,60,28,0,16,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
60297,Le Hamel,32,60,23,4,0,4,8,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0
60298,Hanvoile,32,60,65,12,0,16,4,0,0,1,4,0,4,0,4,0,0,20,0,0,0,0,0,0
60299,Hardivillers,32,60,136,0,0,7,0,0,0,32,8,4,16,7,15,11,15,21,0,0,0,3,0,3
60301,Haucourt,32,60,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60302,Haudivillers,32,60,83,7,8,4,8,0,0,3,15,12,3,8,4,0,0,12,0,0,0,0,0,0
60303,Hautbos,32,60,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
60304,Haute-Épine,32,60,51,0,17,0,0,0,4,0,0,0,8,0,0,0,4,17,0,0,4,0,0,4
60305,Hautefontaine,32,60,44,4,20,4,0,0,4,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0
60306,Hécourt,32,60,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60307,Heilles,32,60,55,0,0,8,0,0,8,0,4,4,16,0,0,0,4,12,0,0,4,0,0,4
60308,Hémévillers,32,60,36,0,4,8,0,0,0,0,4,4,0,4,0,4,0,8,0,0,0,0,0,0
60309,Hénonville,32,60,330,8,8,20,14,15,2,4,7,36,116,41,19,12,10,16,2,8,0,10,4,24
60310,Herchies,32,60,71,4,0,23,0,4,0,0,4,12,8,8,0,0,0,8,0,0,0,8,0,8
60311,La Hérelle,32,60,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60312,Héricourt-sur-Thérain,32,60,8,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
60313,Hermes,32,60,692,12,16,74,25,8,8,45,22,36,138,95,141,12,21,39,4,8,4,44,3,63
60314,Hétomesnil,32,60,15,3,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0
60315,Hodenc-en-Bray,32,60,44,8,16,4,0,0,0,0,0,4,0,4,0,4,0,4,0,0,0,0,4,4
60316,Hodenc-l'Évêque,32,60,21,4,0,8,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
60317,Hondainville,32,60,96,0,0,19,1,0,0,4,4,0,4,12,12,7,0,34,1,0,0,4,0,5
60318,Houdancourt,32,60,53,4,8,17,4,0,0,0,0,4,0,0,0,0,4,12,4,0,0,0,0,4
60319,La Houssoye,32,60,89,0,12,16,8,0,0,4,4,16,4,8,0,0,0,17,4,0,0,4,0,8
60320,Ivors,32,60,12,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
60321,Ivry-le-Temple,32,60,187,8,8,30,18,5,0,0,12,15,38,36,9,0,0,8,11,1,0,16,0,27
60322,Jaméricourt,32,60,15,0,8,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
60323,Janville,32,60,147,0,0,11,0,0,0,5,5,8,0,4,53,4,37,20,0,0,0,0,4,4
60324,Jaulzy,32,60,87,12,4,15,0,0,0,4,8,12,12,8,4,0,0,8,0,0,0,0,0,0
60325,Jaux,32,60,"1,166",16,16,100,40,0,31,256,35,86,28,202,70,32,51,203,4,0,4,53,12,73
60326,Jonquières,32,60,146,4,0,25,12,0,0,0,12,13,0,15,38,4,0,24,0,0,0,3,4,7
60327,Jouy-sous-Thelle,32,60,141,4,8,32,4,0,0,16,4,16,9,13,3,4,15,12,0,0,0,8,0,8
60328,Juvignies,32,60,36,4,8,8,4,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0
60329,Laberlière,32,60,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
60330,Laboissière-en-Thelle,32,60,149,4,8,14,0,0,0,4,4,23,11,22,16,4,27,12,0,0,0,10,0,10
60331,Labosse,32,60,56,0,12,4,0,0,0,0,8,8,4,0,4,0,0,16,0,0,0,0,0,0
60332,Labruyère,32,60,265,28,0,20,0,0,0,0,4,32,7,4,7,0,144,19,0,0,0,4,0,4
60333,Lachapelle-aux-Pots,32,60,404,47,8,20,4,23,0,16,20,36,75,24,43,4,23,60,0,11,0,8,0,19
60334,Lachapelle-Saint-Pierre,32,60,69,8,8,16,0,0,1,0,4,8,4,0,7,4,0,8,0,0,0,0,4,4
60335,Lachapelle-sous-Gerberoy,32,60,16,4,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
60336,Lachaussée-du-Bois-d'Écu,32,60,17,0,4,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0
60337,Lachelle,32,60,83,0,8,3,4,4,0,4,0,12,28,4,0,0,0,16,4,0,0,0,0,4
60338,Lacroix-Saint-Ouen,32,60,"2,758",166,8,343,108,82,75,259,80,140,390,598,166,106,96,142,23,43,8,135,35,245
60339,Lafraye,32,60,42,4,4,8,4,0,0,0,0,4,0,0,4,4,0,11,0,0,0,0,0,0
60340,Lagny,32,60,104,8,15,7,0,0,0,4,4,7,16,4,11,3,8,16,0,0,0,0,3,3
60341,Lagny-le-Sec,32,60,961,26,12,19,29,7,16,74,4,48,104,60,478,16,19,47,7,3,8,16,0,34
60342,Laigneville,32,60,"1,233",58,7,127,26,41,3,55,25,96,393,72,201,15,28,85,0,17,3,15,4,39
60343,Lalande-en-Son,32,60,52,4,0,20,0,0,8,4,0,4,0,4,4,0,0,4,0,0,4,0,0,4
60344,Lalandelle,32,60,35,0,0,4,0,0,0,0,11,4,0,0,0,4,4,8,0,0,0,0,4,4
60345,Lamécourt,32,60,19,3,8,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
60346,Lamorlaye,32,60,"2,517",112,159,162,76,11,239,352,147,139,95,213,102,72,232,405,19,8,39,40,58,164
60347,Lannoy-Cuillère,32,60,43,0,7,3,7,0,3,0,0,7,4,3,0,0,0,7,3,0,3,0,0,7
60348,Larbroye,32,60,76,0,0,8,0,0,0,16,1,16,0,4,19,0,0,12,0,0,0,0,0,0
60350,Lassigny,32,60,"1,387",84,32,48,21,86,4,35,67,85,578,94,111,7,40,94,4,46,1,17,7,74
60351,Lataule,32,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
60352,Lattainville,32,60,20,0,4,0,0,0,4,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0
60353,Lavacquerie,32,60,28,0,20,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
60354,Laverrière,32,60,8,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60355,Laversines,32,60,124,4,4,4,0,0,4,0,17,12,8,8,4,0,34,24,0,0,4,0,0,4
60356,Lavilletertre,32,60,84,4,12,0,0,0,0,0,8,8,0,4,4,0,37,8,0,0,0,0,0,0
60357,Léglantiers,32,60,20,4,4,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0
60358,Lévignen,32,60,283,12,0,4,4,17,0,3,0,23,119,38,27,8,0,28,4,13,0,4,0,21
60359,Lhéraule,32,60,16,0,0,4,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0
60360,Liancourt,32,60,"1,774",322,8,63,40,23,20,109,103,150,112,143,73,29,399,179,13,8,12,46,14,94
60361,Liancourt-Saint-Pierre,32,60,45,0,0,4,0,0,0,4,0,11,0,4,8,0,2,12,0,0,0,4,0,4
60362,Libermont,32,60,15,4,4,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0
60363,Lierville,32,60,50,0,8,11,0,0,0,0,4,0,0,0,8,4,0,15,0,0,0,0,4,4
60364,Lieuvillers,32,60,90,0,8,12,0,0,0,0,3,35,8,12,0,0,8,4,0,0,0,0,0,0
60365,Lihus,32,60,29,0,21,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
60366,Litz,32,60,39,8,13,0,0,4,4,0,5,4,0,0,0,0,0,0,0,0,4,0,0,4
60367,Loconville,32,60,20,0,4,0,0,0,0,0,0,3,9,0,4,0,0,0,0,0,0,0,0,0
60368,Longueil-Annel,32,60,604,37,4,71,8,7,0,91,15,56,4,67,62,30,82,70,0,3,0,29,0,32
60369,Longueil-Sainte-Marie,32,60,"2,215",27,4,54,88,14,10,60,20,165,443,183,959,27,50,109,30,7,1,28,7,73
60370,Lormaison,32,60,106,0,4,8,0,0,0,4,8,27,29,8,4,4,6,4,0,0,0,7,4,11
60371,Loueuse,32,60,24,0,8,8,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
60372,Luchy,32,60,78,8,8,15,0,0,0,4,0,7,0,5,11,0,1,20,0,0,0,1,0,1
60373,Machemont,32,60,64,4,8,0,0,0,0,4,8,12,0,0,4,4,16,4,0,0,0,0,4,4
60374,Maignelay-Montigny,32,60,727,37,26,25,7,0,0,131,63,24,182,48,89,4,33,58,3,0,0,4,0,7
60375,Maimbeville,32,60,28,0,8,12,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
60376,Maisoncelle-Saint-Pierre,32,60,12,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
60377,Maisoncelle-Tuilerie,32,60,67,12,0,39,0,0,0,0,4,0,8,4,0,0,0,0,0,0,0,4,0,4
60378,Marest-sur-Matz,32,60,33,4,4,9,0,0,0,0,0,4,0,8,0,0,0,4,0,0,0,4,0,4
60379,Mareuil-la-Motte,32,60,48,0,4,4,0,0,0,0,7,8,0,4,0,0,0,20,0,0,0,0,0,0
60380,Mareuil-sur-Ourcq,32,60,154,11,4,12,4,0,8,4,16,12,0,13,32,0,13,24,0,0,4,5,0,9
60381,Margny-aux-Cerises,32,60,20,4,8,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60382,Margny-lès-Compiègne,32,60,"1,729",94,4,161,40,40,73,141,176,147,92,166,119,75,193,207,0,37,31,42,26,136
60383,Margny-sur-Matz,32,60,61,12,0,4,8,0,0,4,4,0,12,1,0,4,0,12,0,0,0,0,4,4
60385,Marolles,32,60,89,12,8,4,0,0,6,0,1,11,12,0,4,0,15,16,0,0,6,0,0,6
60386,Marquéglise,32,60,61,0,15,4,0,0,0,0,4,0,0,7,4,4,0,24,0,0,0,0,0,0
60387,Marseille-en-Beauvaisis,32,60,331,31,0,39,0,0,0,8,46,39,27,32,12,4,40,54,0,0,0,4,4,8
60388,Martincourt,32,60,24,0,0,4,0,0,0,4,0,12,0,0,0,0,0,4,0,0,0,0,0,0
60389,Maucourt,32,60,38,4,0,0,0,0,0,4,0,0,4,4,0,0,0,22,0,0,0,0,0,0
60390,Maulers,32,60,17,4,0,0,0,0,0,4,0,5,0,0,0,0,0,5,0,0,0,0,0,0
