Analyse fonctionnelle des emplois,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Emplois dans les fonctions et emplois des cadres des fonctions métropolitaines dans les communes en 1999,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Insee, Recensement de la population 1999 exploitation complémentaire au lieu de travail",,,,,,,,,,,,,,,,,,,,,,,,,
Champ : France (y compris les DOMs),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Emploi des cadres des fonctions métropolitaines,,,,,
Commune,,Code,,,Emploi dans la fonction :,,,,,,,,,,,,,,,Fonction,,,,,
Code,Libellé,Région,Département,Emploi total,Administration publique,Agriculture,Bâtiment-Travaux Publics,Commerce inter-entreprises,"Conception, Recherche","Culture, Loisirs",Distribution,"Education, Formation","Entretien, Réparation",Fabrication,Gestion,"Transports, Logistique",Prestations Intellectuelles,"Santé, Action Sociale",Services de Proximité,"Commerce 
inter-entreprises","Conception, Recherche","Culture, Loisirs",Gestion,Prestations Intellectuelles,Total
CODGEO,LIBGEO,REG,DEP,ELT99,ADMPUB99,AGRICU99,BTP99,COMINT99,CONREC99,CULLOI99,DISTRI99,EDUFOR99,ENTREP99,FABRIC99,GESTIO99,LOGIST99,PREINT99,SANSOC99,SERPRO99,COMINT_CAD99,CONREC_CAD99,CULLOI_CAD99,GESTIO_CAD99,PREINT_CAD99,CFM99
88012,Archettes,44,88,100,12,8,28,0,0,0,8,0,4,4,0,0,0,0,36,0,0,0,0,0,0
88013,Aroffe,44,88,5,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
88014,Arrentès-de-Corcieux,44,88,24,0,8,0,0,0,4,0,0,0,0,8,0,0,0,4,0,0,4,0,0,4
88015,Attignéville,44,88,36,4,4,8,0,0,0,0,0,0,0,0,4,0,0,16,0,0,0,0,0,0
88016,Attigny,44,88,12,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
88017,Aulnois,44,88,28,4,12,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
88019,Autigny-la-Tour,44,88,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0
88020,Autreville,44,88,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
88021,Autrey,44,88,44,0,12,4,0,0,0,4,4,0,12,0,0,0,0,8,0,0,0,0,0,0
88022,Auzainvilliers,44,88,32,0,20,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
88023,Avillers,44,88,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88024,Avrainville,44,88,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88025,Avranville,44,88,24,8,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
88026,Aydoilles,44,88,222,12,24,20,16,12,0,16,8,32,20,16,26,4,0,16,8,4,0,4,0,16
88027,Badménil-aux-Bois,44,88,12,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88028,La Baffe,44,88,56,8,20,0,0,0,0,8,12,0,8,0,0,0,0,0,0,0,0,0,0,0
88029,La Vôge-les-Bains,44,88,586,92,32,26,8,0,4,40,64,80,12,40,72,4,40,72,0,0,0,0,4,4
88030,Bainville-aux-Saules,44,88,28,0,16,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0
88031,Balléville,44,88,11,2,4,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0
88032,Ban-de-Laveline,44,88,212,8,28,4,0,0,0,12,4,8,60,20,36,4,8,20,0,0,0,8,0,8
88033,Ban-de-Sapt,44,88,68,8,20,8,4,0,0,0,4,8,0,0,0,0,0,16,0,0,0,0,0,0
88035,Barbey-Seroux,44,88,12,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
88036,Barville,44,88,20,0,4,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
88037,Basse-sur-le-Rupt,44,88,104,0,28,12,4,0,4,0,4,0,40,0,0,0,0,12,0,0,0,0,0,0
88038,Battexey,44,88,24,0,0,0,8,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0
88039,Baudricourt,44,88,81,0,0,2,8,0,0,5,0,26,9,8,23,0,0,0,0,0,0,0,0,0
88040,Bayecourt,44,88,36,0,24,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0
88041,Bazegney,44,88,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88042,Bazien,44,88,16,0,0,4,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0
88043,Bazoilles-et-Ménil,44,88,16,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88044,Bazoilles-sur-Meuse,44,88,92,0,12,4,0,0,0,0,0,4,44,8,8,0,0,12,0,0,0,0,0,0
88045,Beaufremont,44,88,24,4,12,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
88046,Beauménil,44,88,72,0,4,4,0,0,0,0,4,4,52,0,4,0,0,0,0,0,0,0,0,0
88047,Begnécourt,44,88,24,0,4,8,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0
88048,Bellefontaine,44,88,96,4,24,8,8,0,0,4,4,12,8,8,12,0,4,0,0,0,0,4,0,4
88049,Belmont-lès-Darney,44,88,8,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
88050,Belmont-sur-Buttant,44,88,56,4,12,24,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0
88051,Belmont-sur-Vair,44,88,40,0,8,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88052,Belrupt,44,88,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88053,Belval,44,88,40,0,4,12,4,0,0,0,0,0,0,8,0,0,0,12,0,0,0,4,0,4
88054,Bertrimoutier,44,88,164,0,32,36,4,4,4,4,4,8,16,4,16,0,0,32,0,0,0,0,0,0
88055,Bettegney-Saint-Brice,44,88,44,0,12,12,0,0,0,8,0,4,4,0,0,4,0,0,0,0,0,0,0,0
88056,Bettoncourt,44,88,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
88057,Le Beulay,44,88,16,8,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
88058,Biécourt,44,88,16,4,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88059,Biffontaine,44,88,24,8,0,0,0,0,0,8,4,0,0,0,0,0,0,4,0,0,0,0,0,0
88060,Blémerey,44,88,13,0,0,0,0,0,0,0,0,4,0,1,4,4,0,0,0,0,0,0,0,0
88061,Bleurville,44,88,108,0,16,24,0,0,4,8,0,0,28,4,8,0,4,12,0,0,0,0,0,0
88062,Blevaincourt,44,88,28,8,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88063,Bocquegney,44,88,16,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88064,Bois-de-Champ,44,88,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
88065,Bonvillet,44,88,44,0,8,24,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0
88066,Boulaincourt,44,88,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88068,La Bourgonce,44,88,76,4,12,0,16,0,0,0,8,12,12,0,0,0,0,12,4,0,0,0,0,4
88069,Bouxières-aux-Bois,44,88,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88070,Bouxurulles,44,88,20,0,12,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
88071,Bouzemont,44,88,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
88073,Brantigny,44,88,12,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88074,Brechainville,44,88,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
88075,La Bresse,44,88,"2,494",88,28,276,64,48,44,148,56,156,720,184,242,12,60,368,16,4,0,24,4,48
88076,Brouvelieures,44,88,60,12,0,16,4,0,0,8,4,12,0,0,0,0,0,4,0,0,0,0,0,0
88077,Brû,44,88,40,0,12,0,0,0,0,0,4,12,8,0,0,0,0,4,0,0,0,0,0,0
88078,Bruyères,44,88,"1,357",92,16,77,8,8,8,180,168,144,204,124,44,12,128,144,0,0,4,16,4,24
88079,Bulgnéville,44,88,861,24,16,24,20,12,12,41,16,77,382,76,96,4,4,57,4,8,4,24,0,40
88080,Bult,44,88,48,0,20,16,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0
88081,Bussang,44,88,452,48,24,40,12,8,4,20,0,44,48,32,76,4,40,52,4,4,0,12,0,20
88082,Celles-sur-Plaine,44,88,300,24,12,4,8,0,0,12,4,28,132,24,24,0,0,28,0,0,0,0,0,0
88083,Certilleux,44,88,37,0,4,8,0,4,0,0,0,0,9,4,4,0,0,4,0,0,0,4,0,4
88084,Chamagne,44,88,52,4,20,8,0,0,0,4,0,4,0,0,4,0,0,8,0,0,0,0,0,0
88085,Champdray,44,88,12,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
88086,Champ-le-Duc,44,88,60,4,8,16,0,0,0,0,4,0,8,4,4,0,4,8,0,0,0,0,0,0
88087,Chantraine,44,88,294,20,4,37,28,0,4,20,12,16,20,24,20,13,24,52,0,0,0,4,8,12
88088,La Chapelle-aux-Bois,44,88,108,16,56,8,0,0,0,0,4,0,4,0,4,0,4,12,0,0,0,0,0,0
88089,La Chapelle-devant-Bruyères,44,88,220,8,24,12,0,4,0,0,12,32,104,12,4,0,0,8,0,4,0,4,0,8
88090,Charmes,44,88,"2,288",120,8,179,60,65,17,132,186,206,711,170,149,12,97,176,28,28,9,9,8,82
88091,Charmois-devant-Bruyères,44,88,32,4,8,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0,0,0,0,0
88092,Charmois-l'Orgueilleux,44,88,113,4,12,12,0,0,0,16,0,28,12,4,0,0,16,9,0,0,0,0,0,0
88093,Châtas,44,88,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88094,Châtel-sur-Moselle,44,88,368,60,12,24,12,0,0,16,36,72,0,0,24,0,100,12,0,0,0,0,0,0
88095,Châtenois,44,88,954,59,9,79,33,4,24,49,56,68,241,109,158,0,11,54,12,4,0,16,0,32
88096,Châtillon-sur-Saône,44,88,60,0,8,0,0,0,0,8,0,4,28,8,4,0,0,0,0,0,0,0,0,0
88097,Chauffecourt,44,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88098,Chaumousey,44,88,100,8,8,8,8,0,0,0,4,8,12,4,0,0,8,32,0,0,0,0,0,0
88099,Chavelot,44,88,"1,174",4,12,86,52,12,8,120,16,139,100,114,434,8,1,68,0,4,8,26,0,38
88100,Chef-Haut,44,88,12,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0
88101,Cheniménil,44,88,340,12,12,12,4,0,4,0,8,24,160,16,44,4,4,36,4,0,0,8,0,12
88102,Chermisey,44,88,16,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88103,Circourt,44,88,12,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
88104,Circourt-sur-Mouzon,44,88,16,4,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
88105,Claudon,44,88,32,0,20,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0
88106,Ban-sur-Meurthe-Clefcy,44,88,120,12,40,8,0,0,4,4,4,4,4,16,0,4,8,12,0,0,4,0,0,4
88107,Clérey-la-Côte,44,88,8,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
88108,Le Clerjus,44,88,76,12,40,0,4,0,0,0,0,4,4,0,4,0,0,8,0,0,0,0,0,0
88109,Cleurie,44,88,197,4,28,20,9,4,0,8,12,16,60,12,12,0,0,12,1,0,0,8,0,9
88110,Clézentaine,44,88,28,4,4,4,4,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0
88111,Coinches,44,88,24,8,0,0,8,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
88113,Combrimont,44,88,8,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
88114,Contrexéville,44,88,"2,308",298,16,84,24,24,28,248,109,272,445,148,319,8,76,209,4,0,24,20,0,48
88115,Corcieux,44,88,861,32,20,60,8,8,8,36,36,48,297,64,140,12,28,64,0,4,4,12,4,24
88116,Cornimont,44,88,"1,334",48,28,204,33,8,16,104,56,132,365,100,100,4,52,84,9,4,0,32,0,45
88117,Courcelles-sous-Châtenois,44,88,10,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
88118,Coussey,44,88,192,8,16,20,0,0,0,12,8,8,32,12,28,0,12,36,0,0,0,0,0,0
88119,Crainvilliers,44,88,28,4,8,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
88120,La Croix-aux-Mines,44,88,244,12,4,12,4,0,0,8,4,20,144,8,28,0,0,0,0,0,0,0,0,0
88121,Damas-aux-Bois,44,88,36,4,20,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0
88122,Damas-et-Bettegney,44,88,64,4,28,24,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0
88123,Damblain,44,88,40,0,16,4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
88124,Darney,44,88,759,72,40,32,0,4,0,56,37,100,165,64,52,8,93,36,0,4,0,16,0,20
88125,Darney-aux-Chênes,44,88,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88126,Darnieulles,44,88,164,4,16,4,4,0,0,4,12,12,16,8,52,0,16,16,0,0,0,0,0,0
88127,Deinvillers,44,88,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
88128,Denipaire,44,88,72,16,8,8,4,0,0,0,0,12,8,4,4,0,0,8,4,0,0,4,0,8
88129,Derbamont,44,88,20,0,8,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0
88130,Destord,44,88,40,0,12,12,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0
88131,Deycimont,44,88,136,4,16,0,0,0,0,4,4,4,72,8,20,0,0,4,0,0,0,4,0,4
88132,Deyvillers,44,88,233,12,8,56,8,0,0,9,8,40,36,20,0,0,12,24,0,0,0,0,0,0
88133,Dignonville,44,88,12,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88134,Dinozé,44,88,231,8,4,16,8,8,4,0,0,21,121,13,20,4,4,0,4,8,0,5,0,17
88135,Docelles,44,88,489,8,12,13,8,12,0,8,8,52,232,48,52,8,4,24,0,4,0,8,0,12
88136,Dogneville,44,88,302,8,12,17,12,0,0,8,8,16,84,52,33,12,16,24,4,0,0,0,8,12
88137,Dolaincourt,44,88,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88138,Dombasle-devant-Darney,44,88,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
88139,Dombasle-en-Xaintois,44,88,49,0,0,0,4,0,0,0,0,5,4,0,36,0,0,0,0,0,0,0,0,0
88140,Dombrot-le-Sec,44,88,44,4,28,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
88141,Dombrot-sur-Vair,44,88,44,4,16,8,0,0,0,0,4,0,0,8,4,0,0,0,0,0,0,0,0,0
88142,Domèvre-sur-Avière,44,88,56,0,8,4,4,0,0,4,0,0,28,0,4,0,0,4,0,0,0,0,0,0
88143,Domèvre-sur-Durbion,44,88,72,0,16,16,0,0,0,0,0,4,20,0,8,0,0,8,0,0,0,0,0,0
88144,Domèvre-sous-Montfort,44,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88145,Domfaing,44,88,96,0,4,8,0,0,0,0,8,8,40,4,20,0,0,4,0,0,0,4,0,4
88146,Domjulien,44,88,32,0,24,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
88147,Dommartin-aux-Bois,44,88,69,4,24,4,0,0,0,17,0,8,4,0,0,4,0,4,0,0,0,0,0,0
88148,Dommartin-lès-Remiremont,44,88,204,8,20,28,8,0,0,36,12,0,16,12,16,8,0,40,0,0,0,0,4,4
88149,Dommartin-lès-Vallois,44,88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
88150,Dommartin-sur-Vraine,44,88,71,0,0,4,0,0,0,0,0,10,23,4,4,4,18,4,0,0,0,4,0,4
88151,Dompaire,44,88,258,24,12,16,16,0,0,16,42,33,8,16,29,0,16,30,0,0,0,4,0,4
88152,Dompierre,44,88,28,0,4,4,0,0,0,4,8,0,0,0,4,0,0,4,0,0,0,0,0,0
88153,Domptail,44,88,20,0,12,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
88154,Domrémy-la-Pucelle,44,88,45,8,0,0,0,0,0,8,1,0,12,4,4,0,0,8,0,0,0,0,0,0
88155,Domvallier,44,88,94,8,2,5,8,0,0,21,0,4,20,13,13,0,0,0,4,0,0,8,0,12
88156,Doncières,44,88,16,0,4,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0
88157,Dounoux,44,88,144,8,20,28,4,0,0,0,12,12,0,12,24,0,0,24,0,0,0,0,0,0
88158,Éloyes,44,88,"1,840",24,16,41,53,40,4,92,56,176,681,184,333,32,28,80,29,20,0,48,0,97
88159,Entre-deux-Eaux,44,88,28,0,4,8,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4
88160,Épinal,44,88,"21,366","3,693",192,961,518,113,358,"1,593","1,757","1,670","1,353","3,341","1,479",441,"2,113","1,784",105,29,194,624,148,"1,100"
88161,Escles,44,88,61,0,28,4,0,0,0,0,0,1,16,8,0,0,0,4,0,0,0,0,0,0
88162,Esley,44,88,24,0,4,0,0,0,0,8,0,0,8,0,0,0,4,0,0,0,0,0,0,0
88163,Essegney,44,88,88,0,4,12,0,0,0,0,8,24,12,8,4,0,0,16,0,0,0,0,0,0
88164,Estrennes,44,88,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88165,Étival-Clairefontaine,44,88,"1,036",16,16,52,48,16,16,12,20,88,460,80,136,16,12,48,12,8,16,8,0,44
88166,Évaux-et-Ménil,44,88,32,0,0,12,0,0,0,8,4,4,0,0,0,0,0,4,0,0,0,0,0,0
88167,Faucompierre,44,88,32,0,8,0,0,0,4,0,8,0,0,0,0,4,4,4,0,0,0,0,0,0
88168,Fauconcourt,44,88,24,0,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88169,Fays,44,88,32,4,0,4,0,0,0,0,8,0,4,0,4,0,0,8,0,0,0,0,0,0
88170,Ferdrupt,44,88,404,4,4,20,4,12,0,8,4,20,236,40,20,0,8,24,4,0,0,4,0,8
88171,Fignévelle,44,88,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88172,Fiménil,44,88,36,0,8,16,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0
88173,Florémont,44,88,32,0,12,0,4,0,0,0,0,4,0,8,0,0,0,4,0,0,0,0,0,0
88174,Fomerey,44,88,16,0,4,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
88175,Fontenay,44,88,52,0,4,8,0,0,0,0,4,0,4,12,4,8,0,8,0,0,0,0,4,4
88176,Fontenoy-le-Château,44,88,205,20,40,16,0,4,0,20,12,16,16,0,12,0,41,8,0,4,0,0,0,4
88177,La Forge,44,88,48,8,0,8,0,0,0,0,0,12,0,0,0,0,12,8,0,0,0,0,0,0
88178,Les Forges,44,88,276,16,12,56,20,0,0,16,8,24,60,8,16,0,4,36,0,0,0,0,0,0
88179,Fouchécourt,44,88,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
88180,Frain,44,88,28,4,12,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0
88181,Fraize,44,88,"1,017",52,16,204,12,8,8,84,44,61,196,80,64,40,60,88,4,0,0,28,12,44
88182,Frapelle,44,88,24,4,4,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
88183,Frebécourt,44,88,66,0,28,8,4,0,0,0,4,4,9,1,0,0,0,8,0,0,0,0,0,0
88184,Fremifontaine,44,88,44,4,8,8,12,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0
88185,Frenelle-la-Grande,44,88,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
88186,Frenelle-la-Petite,44,88,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88187,Frénois,44,88,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88188,Fresse-sur-Moselle,44,88,556,12,8,156,8,4,4,32,12,48,132,40,44,8,12,36,0,0,4,12,0,16
88189,Fréville,44,88,20,0,12,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
88190,Frizon,44,88,28,0,12,4,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0
88192,Gelvécourt-et-Adompt,44,88,16,0,8,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,4
88193,Gemaingoutte,44,88,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0
88194,Gemmelaincourt,44,88,24,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
88195,Gendreville,44,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88196,Gérardmer,44,88,"4,138",216,28,264,160,16,68,401,300,356,828,377,240,60,264,560,24,0,4,72,12,112
88197,Gerbamont,44,88,68,4,12,4,4,0,0,24,0,0,4,8,0,0,0,8,0,0,0,0,0,0
88198,Gerbépal,44,88,96,4,24,4,0,0,0,12,8,8,0,0,4,0,12,20,0,0,0,0,0,0
88199,Gignéville,44,88,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88200,Gigney,44,88,16,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88201,Girancourt,44,88,130,8,32,16,4,0,0,4,25,9,12,0,4,0,0,16,0,0,0,0,0,0
88202,Gircourt-lès-Viéville,44,88,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88203,Girecourt-sur-Durbion,44,88,57,8,16,0,8,0,0,8,4,4,0,0,5,4,0,0,0,0,0,0,4,4
88205,Girmont-Val-d'Ajol,44,88,56,8,8,4,0,0,0,4,4,0,0,4,0,0,4,20,0,0,0,4,0,4
88206,Gironcourt-sur-Vraine,44,88,702,5,16,8,5,31,0,8,12,133,347,41,72,0,5,19,1,0,0,9,0,10
88208,Godoncourt,44,88,16,4,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
88209,Golbey,44,88,"6,157",646,8,332,173,145,48,324,136,635,"1,698",644,575,89,404,300,60,56,12,121,16,265
88210,Gorhey,44,88,24,0,12,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
88212,Grand,44,88,160,20,10,4,0,0,0,4,8,4,86,0,4,0,8,12,0,0,0,0,0,0
88213,La Grande-Fosse,44,88,20,0,0,0,8,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0
88214,Grandrupt-de-Bains,44,88,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88215,Grandrupt,44,88,28,0,4,0,4,0,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0
88216,Grandvillers,44,88,104,4,20,8,8,0,0,8,12,4,20,0,8,0,4,8,4,0,0,0,0,4
88218,Granges-Aumontzey,44,88,840,20,40,68,36,0,8,48,48,80,240,92,68,8,28,56,8,0,4,32,4,48
88219,Greux,44,88,28,0,12,0,0,0,0,8,0,0,4,0,4,0,0,0,0,0,0,0,0,0
88220,Grignoncourt,44,88,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88221,Gruey-lès-Surance,44,88,28,0,12,4,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0
88222,Gugnécourt,44,88,36,0,4,4,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0
88223,Gugney-aux-Aulx,44,88,24,4,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
88224,Hadigny-les-Verrières,44,88,72,8,0,36,0,0,0,8,8,0,0,4,0,0,8,0,0,0,0,0,0,0
88225,Hadol,44,88,248,8,44,48,4,4,0,20,24,12,16,12,12,4,16,24,4,0,0,0,0,4
88226,Hagécourt,44,88,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
88227,Hagnéville-et-Roncourt,44,88,20,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88228,Haillainville,44,88,36,0,24,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
88229,Harchéchamp,44,88,48,0,0,20,4,0,0,0,0,0,0,8,8,4,0,4,0,0,0,0,0,0
88230,Hardancourt,44,88,20,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
88231,Haréville,44,88,28,0,20,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
88232,Harmonville,44,88,16,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88233,Harol,44,88,213,16,40,24,4,0,0,8,12,33,60,8,8,0,0,0,0,0,0,0,0,0
88236,La Haye,44,88,40,0,16,4,0,0,0,0,4,0,0,0,8,0,0,8,0,0,0,0,0,0
88237,Hennecourt,44,88,32,0,8,0,16,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0
88238,Hennezel,44,88,116,8,16,0,0,0,0,4,4,8,56,4,8,0,0,8,0,0,0,0,0,0
88239,Hergugney,44,88,37,0,4,0,4,0,0,0,4,5,8,8,0,4,0,0,0,0,0,4,4,8
88240,Herpelmont,44,88,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
88241,Houécourt,44,88,130,0,4,13,0,0,0,5,5,8,13,8,61,0,0,13,0,0,0,4,0,4
88242,Houéville,44,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88243,Housseras,44,88,44,4,12,4,0,0,0,4,8,0,0,0,8,0,0,4,0,0,0,0,0,0
88244,La Houssière,44,88,60,4,4,8,4,0,0,8,0,4,4,12,4,0,0,8,4,0,0,0,0,4
88245,Hurbache,44,88,64,0,8,16,0,0,0,0,8,4,12,4,4,0,0,8,0,0,0,0,0,0
