Analyse fonctionnelle des emplois,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Emplois dans les fonctions et emplois des cadres des fonctions métropolitaines dans les communes en 2006,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Insee, Recensement de la population 2006 exploitation complémentaire au lieu de travail",,,,,,,,,,,,,,,,,,,,,,,,,
Champ : France (y compris les DOM hors Mayotte),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Emploi des cadres des fonctions métropolitaines,,,,,
Commune,,Code,,,Emploi dans la fonction :,,,,,,,,,,,,,,,Fonction,,,,,
Code,Libellé,Région,Département,Emploi total,Administration publique,Agriculture,Bâtiment-Travaux Publics,Commerce inter-entreprises,"Conception, Recherche","Culture, Loisirs",Distribution,"Education, Formation","Entretien, Réparation",Fabrication,Gestion,"Transports, Logistique",Prestations Intellectuelles,"Santé, Action Sociale",Services de Proximité,"Commerce 
inter-entreprises","Conception, Recherche","Culture, Loisirs",Gestion,Prestations Intellectuelles,Total
CODGEO,LIBGEO,REG,DEP,ELT06,ADMPUB06,AGRICU06,BTP06,COMINT06,CONREC06,CULLOI06,DISTRI06,EDUFOR06,ENTREP06,FABRIC06,GESTIO06,LOGIST06,PREINT06,SANSOC06,SERPRO06,COMINT_CAD06,CONREC_CAD06,CULLOI_CAD06,GESTIO_CAD06,PREINT_CAD06,CFM06
41208,Saint-Étienne-des-Guérets,24,41,35,0,20,0,0,0,0,0,0,7,0,0,0,4,0,4,0,0,0,0,4,4
41209,Saint-Firmin-des-Prés,24,41,223,17,4,23,7,4,0,4,9,16,58,18,31,4,4,24,0,3,0,6,0,9
41211,Saint-Georges-sur-Cher,24,41,361,4,21,49,9,0,12,40,8,60,12,32,12,8,22,72,0,0,8,8,0,16
41212,Saint-Gervais-la-Forêt,24,41,"1,124",37,5,198,43,13,17,184,20,50,120,106,79,15,84,151,4,6,8,35,4,56
41213,Saint-Gourgon,24,41,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
41214,Saint-Hilaire-la-Gravelle,24,41,72,4,0,15,0,0,0,8,3,0,20,7,4,0,0,12,0,0,0,0,0,0
41215,Saint-Jacques-des-Guérets,24,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
41216,Saint-Jean-Froidmentel,24,41,72,8,12,0,0,0,4,0,4,12,0,4,8,0,0,20,0,0,0,0,0,0
41217,Saint-Julien-de-Chédon,24,41,519,8,12,20,24,18,0,4,3,12,235,92,52,20,0,20,24,3,0,4,0,31
41218,Saint-Julien-sur-Cher,24,41,133,4,12,39,4,0,20,8,0,8,4,7,7,4,6,12,0,0,8,3,4,15
41219,Saint-Laurent-des-Bois,24,41,84,0,4,12,8,4,0,4,0,4,20,8,0,0,4,16,0,4,0,8,0,12
41220,Saint-Laurent-Nouan,24,41,"1,798",76,41,100,48,72,32,88,53,299,411,108,133,48,98,189,16,47,8,29,4,103
41221,Saint-Léonard-en-Beauce,24,41,79,16,20,24,0,4,0,0,0,8,0,0,4,0,0,4,0,4,0,0,0,4
41222,Saint-Loup,24,41,24,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41223,Saint-Lubin-en-Vergonnois,24,41,67,4,12,8,0,0,0,7,0,8,4,0,11,0,0,12,0,0,0,0,0,0
41224,Saint-Marc-du-Cor,24,41,24,0,16,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
41225,Saint-Martin-des-Bois,24,41,123,4,44,4,0,0,8,7,8,8,0,8,4,0,0,28,0,0,0,0,0,0
41226,Saint-Ouen,24,41,"1,454",37,16,154,34,39,4,174,41,144,276,193,179,12,32,120,11,16,0,36,0,63
41228,Saint-Rimay,24,41,36,4,0,8,4,0,4,0,0,4,0,0,0,0,4,8,0,0,0,0,0,0
41229,Saint-Romain-sur-Cher,24,41,309,32,48,39,4,4,0,28,8,16,8,30,35,0,8,50,0,0,0,0,0,0
41230,Saint-Sulpice-de-Pommeray,24,41,268,16,12,31,4,4,4,24,8,20,32,17,37,0,16,44,0,4,0,1,0,5
41231,Saint-Viâtre,24,41,176,8,23,45,0,0,0,12,0,20,12,10,8,0,0,38,0,0,0,0,0,0
41232,Salbris,24,41,"2,354",270,49,209,57,31,41,233,61,192,345,246,234,15,87,283,27,15,12,35,4,92
41233,Sambin,24,41,145,8,41,27,0,0,0,16,8,8,0,4,4,0,0,28,0,0,0,0,0,0
41234,Santenay,24,41,41,8,5,8,0,0,0,0,4,4,0,0,4,0,0,8,0,0,0,0,0,0
41235,Sargé-sur-Braye,24,41,262,12,60,20,11,0,0,16,5,21,54,7,12,0,12,31,3,0,0,3,0,6
41236,Sasnières,24,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41237,Sassay,24,41,115,20,36,12,4,0,4,0,0,4,8,16,8,0,0,4,0,0,0,0,0,0
41238,Savigny-sur-Braye,24,41,"1,016",12,104,60,29,6,16,40,20,119,330,47,100,3,58,73,4,0,8,11,0,23
41239,Seigy,24,41,158,12,16,44,0,0,0,20,5,16,0,17,8,0,4,16,0,0,0,4,0,4
41241,Selles-Saint-Denis,24,41,600,21,28,35,34,24,3,30,12,55,157,43,71,5,30,54,22,7,0,6,0,35
41242,Selles-sur-Cher,24,41,"1,574",77,64,156,24,11,20,174,67,148,246,136,151,9,116,177,0,7,8,22,8,44
41243,Selommes,24,41,148,12,40,3,1,4,0,4,4,15,11,8,0,3,23,20,0,4,0,4,0,8
41245,Séris,24,41,47,0,12,4,0,0,0,14,0,4,0,0,0,0,4,8,0,0,0,0,0,0
41246,Seur,24,41,41,4,4,0,4,0,4,8,3,0,0,0,0,0,0,13,0,0,4,0,0,4
41247,Soings-en-Sologne,24,41,520,12,282,44,1,0,0,15,8,32,16,20,23,4,12,51,0,0,0,4,4,8
41248,Couëtron-au-Perche,24,41,308,20,165,19,8,0,12,12,4,8,4,12,4,4,15,20,0,0,8,4,4,16
41249,Souesmes,24,41,155,16,4,36,0,0,0,8,0,16,27,8,12,4,0,24,0,0,0,0,4,4
41250,Sougé,24,41,86,4,4,20,4,0,0,8,8,12,8,8,0,0,0,12,0,0,0,0,0,0
41251,Souvigny-en-Sologne,24,41,83,12,20,8,0,0,4,4,0,12,8,4,0,0,4,8,0,0,4,0,0,4
41252,Suèvres,24,41,225,28,36,20,0,0,7,20,8,20,4,20,16,0,8,39,0,0,0,0,0,0
41253,Talcy,24,41,157,12,35,8,8,4,0,8,16,13,12,4,26,0,0,12,8,4,0,0,0,12
41254,Le Temple,24,41,44,0,28,0,0,0,0,4,0,4,4,0,0,0,0,4,0,0,0,0,0,0
41255,Ternay,24,41,126,4,67,4,0,0,0,8,0,4,12,4,0,0,4,20,0,0,0,0,0,0
41256,Theillay,24,41,968,16,65,42,12,17,0,36,20,105,364,71,78,0,5,137,4,14,0,18,0,36
41258,Thésée,24,41,170,12,49,16,4,3,7,12,4,0,4,8,4,4,16,25,0,3,3,0,0,7
41259,Thoré-la-Rochette,24,41,297,3,12,49,16,4,0,15,8,24,84,24,19,4,16,20,0,4,0,8,0,12
41260,Thoury,24,41,68,4,4,20,0,4,0,4,4,0,0,12,6,0,0,11,0,0,0,4,0,4
41261,Tourailles,24,41,12,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4
41262,Tour-en-Sologne,24,41,124,12,24,20,0,0,0,4,4,0,12,8,0,8,4,28,0,0,0,0,8,8
41265,Troo,24,41,75,4,4,0,4,4,0,0,4,0,24,0,12,4,0,16,4,4,0,0,0,8
41266,Valaire,24,41,21,4,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
41267,Vallières-les-Grandes,24,41,129,12,29,16,0,0,0,0,0,24,4,8,8,0,15,12,0,0,0,0,0,0
41268,Veilleins,24,41,32,0,16,0,0,0,0,0,0,0,0,4,0,0,4,8,0,0,0,0,0,0
41269,Vendôme,24,41,"11,262",718,77,529,429,397,137,829,614,"1,048","2,432","1,163",780,224,"1,130",754,162,209,61,189,70,691
41271,Vernou-en-Sologne,24,41,222,12,8,19,8,0,0,12,1,12,46,9,44,4,12,35,0,0,0,4,0,4
41273,Vievy-le-Rayé,24,41,100,16,40,8,4,0,0,4,0,0,4,0,0,0,4,20,0,0,0,0,0,0
41274,Villavard,24,41,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
41275,La Ville-aux-Clercs,24,41,273,4,8,24,8,0,8,15,15,75,7,20,16,0,30,45,0,0,0,4,0,4
41276,Villebarou,24,41,"1,334",52,4,44,31,30,0,349,12,109,265,194,123,25,32,63,7,19,0,55,3,84
41277,Villebout,24,41,20,0,0,0,0,0,0,4,0,0,0,4,8,0,0,4,0,0,0,0,0,0
41278,Villechauve,24,41,40,0,12,4,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
41279,Villedieu-le-Château,24,41,108,8,52,12,0,0,4,0,4,4,12,8,0,0,0,4,0,0,4,0,0,4
41280,Villefranche-sur-Cher,24,41,500,23,12,60,21,4,4,43,7,34,112,25,51,15,20,69,0,4,0,3,0,7
41281,VillefrancSur,24,41,106,4,16,4,0,0,4,6,0,16,12,8,4,0,29,4,0,0,4,0,0,4
41282,Villeherviers,24,41,66,4,16,0,0,4,0,0,4,14,0,12,0,4,1,7,0,0,0,8,0,8
41283,Villemardy,24,41,27,4,12,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0
41284,Villeneuve-Frouville,24,41,12,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4
41285,Villeny,24,41,86,8,4,28,0,0,0,0,0,4,17,0,16,0,4,4,0,0,0,0,0,0
41286,Villeporcher,24,41,13,0,4,0,0,1,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,1
41287,Villerable,24,41,80,10,8,8,0,0,0,7,4,4,1,4,3,4,0,27,0,0,0,4,0,4
41288,Villerbon,24,41,180,8,32,16,0,0,0,17,8,4,0,23,4,0,0,68,0,0,0,19,0,19
41289,Villermain,24,41,60,4,32,8,0,0,0,4,0,0,4,0,0,0,0,8,0,0,0,0,0,0
41290,Villeromain,24,41,86,0,28,15,7,0,0,8,3,7,0,11,4,0,0,4,7,0,0,0,0,7
41291,Villetrun,24,41,41,0,8,8,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
41292,Villexanton,24,41,21,0,5,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
41293,Villiersfaux,24,41,53,0,38,0,4,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0
41294,Villiers-sur-Loir,24,41,137,4,15,13,8,0,4,14,12,15,7,8,8,0,3,25,4,0,4,0,0,8
41295,Vineuil,24,41,"3,743",122,24,123,174,67,59,869,150,249,314,557,376,92,215,351,55,43,12,119,4,233
41296,Vouzon,24,41,352,8,8,31,4,4,0,14,20,38,36,30,24,0,75,59,0,4,0,0,0,4
41297,Yvoy-le-Marron,24,41,79,8,4,8,0,0,0,4,4,16,0,0,4,0,12,20,0,0,0,0,0,0
42001,Aboën,84,42,32,0,4,8,0,0,0,0,0,12,4,4,0,0,0,0,0,0,0,0,0,0
42002,Ailleux,84,42,36,0,4,0,4,0,4,8,4,0,4,4,4,0,0,0,4,0,0,4,0,8
42003,Ambierle,84,42,321,8,24,20,19,0,0,31,8,19,63,36,24,0,9,60,0,0,0,12,0,12
42005,Andrézieux-Bouthéon,84,42,"9,766",317,55,609,364,255,110,674,404,682,"2,613","1,241","1,325",248,291,577,114,127,30,293,51,615
42006,Apinac,84,42,75,8,12,12,4,0,0,4,0,8,0,12,0,4,0,12,4,0,0,4,4,12
42007,Arcinges,84,42,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42008,Arcon,84,42,28,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
42009,Arthun,84,42,66,8,0,38,0,0,0,0,0,4,0,0,4,0,0,12,0,0,0,0,0,0
42010,Aveizieux,84,42,210,0,36,24,0,0,0,24,7,20,15,24,18,7,4,32,0,0,0,5,4,9
42011,Balbigny,84,42,"1,026",42,24,74,33,0,11,80,52,67,229,91,124,4,96,98,12,0,0,19,4,35
42012,Bard,84,42,93,5,25,10,4,0,0,0,8,20,0,4,8,0,0,8,0,0,0,0,0,0
42013,Bellegarde-en-Forez,84,42,317,12,16,27,4,0,4,8,32,59,4,27,28,4,40,52,0,0,4,4,0,8
42014,Belleroche,84,42,48,0,15,12,0,0,0,0,4,0,0,8,0,0,0,8,0,0,0,0,0,0
42015,Belmont-de-la-Loire,84,42,586,28,40,64,9,8,16,20,20,40,168,33,24,4,44,67,0,4,16,9,0,29
42016,La Bénisson-Dieu,84,42,64,4,24,0,0,0,4,4,8,0,12,0,0,0,0,8,0,0,0,0,0,0
42017,Le Bessat,84,42,62,4,0,4,0,0,4,11,0,8,8,4,0,0,4,14,0,0,4,0,0,4
42018,Bessey,84,42,49,8,16,4,0,0,0,0,4,0,0,4,4,0,0,8,0,0,0,0,0,0
42019,Boën-sur-Lignon,84,42,"1,438",76,16,101,20,20,8,192,128,128,205,106,94,39,205,101,4,8,4,11,8,34
42020,Boisset-lès-Montrond,84,42,156,8,20,20,0,4,4,8,4,12,27,9,12,0,0,29,0,0,4,0,0,4
42021,Boisset-Saint-Priest,84,42,126,0,53,8,0,0,0,4,4,8,4,12,0,12,0,20,0,0,0,4,4,8
42022,Bonson,84,42,918,45,16,84,40,7,4,54,28,80,153,85,199,4,26,93,16,0,0,37,0,53
42023,Bourg-Argental,84,42,"1,090",69,18,78,20,4,12,100,82,105,293,59,39,16,87,110,4,0,4,8,4,20
42025,Boyer,84,42,40,0,16,8,0,0,0,4,8,0,0,0,0,0,0,4,0,0,0,0,0,0
42026,Briennon,84,42,304,4,12,30,8,0,8,13,4,35,33,44,20,9,23,59,4,0,0,16,4,24
42027,Bully,84,42,47,0,16,12,0,0,0,0,0,0,4,4,0,0,0,12,0,0,0,0,0,0
42028,Burdignes,84,42,95,0,52,4,0,0,4,0,0,12,8,8,0,4,4,0,0,0,4,4,0,8
42029,Bussières,84,42,307,4,32,12,4,4,0,4,12,43,90,16,12,8,28,40,0,4,0,8,0,12
42030,Bussy-Albieux,84,42,153,4,52,0,4,0,0,12,4,8,20,4,8,0,8,28,4,0,0,4,0,8
42031,Caloire,84,42,23,0,0,8,0,0,4,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0
42032,Cellieu,84,42,201,12,36,28,0,4,8,8,5,19,11,8,23,0,8,32,0,4,4,0,0,8
42033,Le Cergne,84,42,178,17,4,32,8,1,0,1,4,0,48,19,4,0,4,36,4,0,0,4,0,8
42034,Cervières,84,42,29,8,9,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0
42035,Cezay,84,42,84,4,8,52,4,0,0,0,0,0,0,8,0,0,4,4,4,0,0,0,0,4
42036,Chagnon,84,42,75,8,36,4,8,0,4,4,0,3,0,0,0,0,0,8,8,0,4,0,0,12
42037,Chalain-d'Uzore,84,42,113,0,16,12,0,4,0,4,7,12,35,11,3,0,0,8,0,0,0,7,0,7
42038,Chalain-le-Comtal,84,42,169,0,24,16,9,0,0,9,12,4,20,39,16,4,4,12,0,0,0,4,0,4
42039,Chalmazel-Jeansagnière,84,42,202,11,52,28,0,0,4,12,4,4,28,4,12,0,4,40,0,0,0,0,0,0
42040,La Chamba,84,42,20,0,8,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0
42041,Chambéon,84,42,133,0,12,54,4,0,0,3,0,16,8,20,12,4,0,0,0,0,0,0,0,0
42042,Chambles,84,42,80,7,20,8,0,0,0,0,4,5,4,0,4,8,0,20,0,0,0,0,0,0
42043,ChambSuf,84,42,293,20,36,43,16,1,0,4,21,12,63,27,12,4,12,23,0,0,0,4,4,8
42044,Le Chambon-Feugerolles,84,42,"4,793",319,20,286,171,84,43,237,279,442,"1,270",509,357,61,463,250,58,24,13,102,23,220
42045,La Chambonie,84,42,11,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,4
42046,Champdieu,84,42,542,11,20,139,12,1,0,16,3,33,125,39,35,15,35,59,4,1,0,12,4,21
42047,Champoly,84,42,152,0,24,20,0,0,4,0,4,4,68,8,8,0,0,12,0,0,4,4,0,8
42048,Chandon,84,42,183,0,12,28,4,0,0,8,12,32,36,16,12,0,8,16,0,0,0,0,0,0
42049,Changy,84,42,101,5,24,20,0,0,0,0,4,12,8,8,4,0,0,15,0,0,0,4,0,4
42050,La Chapelle-en-Lafaye,84,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42051,La Chapelle-Villars,84,42,38,8,11,4,0,0,0,0,7,4,4,0,0,0,0,0,0,0,0,0,0,0
42052,Charlieu,84,42,"2,556",114,43,116,46,27,35,310,228,183,492,236,279,19,224,205,5,15,11,47,12,90
42053,Châteauneuf,84,42,364,15,8,19,37,13,4,7,0,45,135,24,26,11,4,16,15,2,0,3,0,20
42054,Châtelneuf,84,42,54,0,8,16,0,4,0,0,6,0,4,8,0,0,0,8,0,4,0,0,0,4
42055,Châtelus,84,42,20,0,12,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
42056,Chavanay,84,42,608,23,76,60,4,3,4,92,15,43,87,50,28,20,28,74,0,0,4,12,5,21
42058,Chazelles-sur-Lavieu,84,42,20,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
42059,Chazelles-sur-Lyon,84,42,"1,872",112,64,181,35,19,20,108,138,170,318,184,142,20,155,205,8,15,20,20,0,63
42060,Chenereilles,84,42,22,4,4,0,0,0,0,0,0,7,0,4,0,0,0,4,0,0,0,0,0,0
42061,Cherier,84,42,75,4,36,4,0,0,0,0,0,0,4,0,11,4,0,12,0,0,0,0,4,4
42062,Chevrières,84,42,119,4,31,19,4,0,0,0,19,8,8,0,4,0,0,23,0,0,0,0,0,0
42063,Chirassimont,84,42,79,0,20,16,0,4,4,0,4,8,8,7,0,4,0,4,0,4,0,3,0,7
42064,Chuyer,84,42,87,13,12,8,0,0,0,8,4,17,0,4,0,0,0,21,0,0,0,0,0,0
42065,Civens,84,42,380,8,24,59,4,0,11,46,12,20,8,51,83,4,12,38,4,0,7,16,0,27
42066,Cleppé,84,42,154,25,31,12,4,4,0,12,12,24,7,8,15,0,0,0,0,0,0,0,0,0
42067,Colombier,84,42,70,4,42,0,0,0,0,0,12,4,0,0,0,0,0,8,0,0,0,0,0,0
42068,Combre,84,42,35,0,0,4,4,0,0,0,0,0,23,0,0,0,4,0,4,0,0,0,0,4
42069,Commelle-Vernay,84,42,438,32,4,51,31,0,8,24,20,21,36,35,9,12,71,83,4,0,3,16,8,31
42070,Cordelle,84,42,131,4,12,16,0,0,0,8,11,12,0,0,16,0,12,40,0,0,0,0,0,0
42071,Le Coteau,84,42,"4,297",144,12,209,193,60,81,382,173,363,"1,046",548,450,86,253,298,50,24,11,73,23,180
42072,La Côte-en-Couzan,84,42,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42073,Cottance,84,42,107,4,21,21,4,0,0,4,8,4,16,8,0,0,0,16,4,0,0,0,0,4
42074,Coutouvre,84,42,253,12,28,51,8,8,0,12,4,24,33,32,4,8,8,20,0,0,0,12,8,20
42075,Craintilleux,84,42,111,11,12,12,4,0,0,0,15,8,4,4,13,1,11,15,0,0,0,0,0,0
42076,Cremeaux,84,42,200,4,55,15,0,0,8,8,0,27,28,16,4,0,8,28,0,0,4,4,0,8
42077,Croizet-sur-Gand,84,42,71,4,16,4,0,0,0,0,0,8,32,4,4,0,0,0,0,0,0,0,0,0
42078,Le Crozet,84,42,62,4,23,8,0,0,0,4,8,4,4,0,0,0,0,8,0,0,0,0,0,0
42079,Cuinzier,84,42,140,8,8,17,0,0,0,8,0,11,15,12,29,0,4,28,0,0,0,4,0,4
42081,Cuzieu,84,42,194,0,24,55,0,0,4,4,15,25,16,4,12,4,8,24,0,0,0,0,0,0
42083,Dargoire,84,42,115,4,0,11,0,0,0,7,0,6,43,7,0,14,4,20,0,0,0,1,0,1
42084,Débats-Rivière-d'Orpra,84,42,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42085,Doizieux,84,42,133,4,32,8,0,0,4,8,5,0,32,0,4,4,4,28,0,0,0,0,4,4
42086,Écoche,84,42,42,8,4,8,0,4,4,0,0,4,8,0,0,0,4,0,0,0,4,0,0,4
42087,Écotay-l'Olme,84,42,50,0,0,4,4,0,4,0,0,8,7,0,4,0,0,19,0,0,4,0,0,4
42088,Épercieux-Saint-Paul,84,42,309,16,16,12,27,1,0,8,8,40,73,32,48,0,8,23,4,0,0,12,0,16
42089,Essertines-en-Châtelneuf,84,42,60,4,20,15,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0
42090,Essertines-en-Donzy,84,42,75,4,36,8,0,0,0,8,0,4,4,4,0,0,0,8,0,0,0,0,0,0
42091,Estivareilles,84,42,156,12,8,23,4,0,4,4,4,8,16,16,13,8,5,31,0,0,0,0,0,0
42092,L'Étrat,84,42,948,12,7,58,67,0,37,160,25,65,105,123,135,25,39,89,24,0,4,33,16,78
42093,Farnay,84,42,73,12,4,12,4,0,0,0,8,0,9,4,0,0,3,16,0,0,0,0,0,0
42094,Feurs,84,42,"5,862",347,135,352,190,51,51,653,263,406,978,691,526,103,767,349,46,26,35,123,20,249
42095,Firminy,84,42,"8,128",678,21,559,163,152,101,870,514,692,"1,073",775,491,118,"1,218",704,24,48,34,164,43,314
42096,Fontanès,84,42,96,0,48,4,4,0,0,0,0,8,4,0,4,0,4,20,0,0,0,0,0,0
42097,La Fouillouse,84,42,"1,689",43,36,145,83,41,18,189,17,108,184,197,257,50,64,258,11,15,7,60,23,116
42098,Fourneaux,84,42,185,4,16,39,0,0,4,8,1,12,64,1,16,0,8,12,0,0,0,0,0,0
42099,Fraisses,84,42,905,17,0,84,56,34,4,33,42,61,293,70,50,19,30,114,25,18,0,13,4,60
42100,La Gimond,84,42,29,0,4,0,0,0,0,0,4,0,9,0,0,0,0,12,0,0,0,0,0,0
42101,Graix,84,42,23,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42102,Grammond,84,42,193,0,59,27,4,0,0,8,12,0,47,4,4,0,4,24,4,0,0,4,0,8
42103,La Grand-Croix,84,42,"1,282",61,8,62,19,3,7,147,107,94,278,98,63,23,165,144,0,0,0,23,0,23
42104,La Gresle,84,42,166,4,24,32,8,0,4,0,0,24,20,20,12,0,8,8,4,0,0,8,0,12
42105,Grézieux-le-Fromental,84,42,27,3,8,0,0,0,4,4,0,4,0,0,0,0,0,4,0,0,4,0,0,4
42106,Grézolles,84,42,133,0,8,16,12,0,4,4,0,40,12,20,8,4,0,4,0,0,0,8,0,8
42107,Gumières,84,42,27,0,12,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0
42108,L'Hôpital-le-Grand,84,42,125,0,30,41,0,0,4,1,4,8,0,12,4,0,14,8,0,0,0,0,0,0
42109,L'Hôpital-sous-Rochefort,84,42,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
42110,L'Horme,84,42,"2,558",54,14,170,101,105,14,268,37,231,849,281,180,39,102,111,48,38,10,88,3,187
42112,Jarnosse,84,42,65,0,16,12,0,0,0,4,8,4,4,0,8,0,0,8,0,0,0,0,0,0
42113,Jas,84,42,16,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
42115,Jonzieux,84,42,242,16,45,8,4,0,8,8,8,28,52,19,16,0,21,8,0,0,8,8,0,16
42116,Juré,84,42,59,4,4,12,4,0,0,4,0,3,8,4,12,4,0,0,0,0,0,0,4,4
42117,Lavieu,84,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
42118,Lay,84,42,135,8,25,8,0,0,4,4,3,24,26,11,8,0,14,0,0,0,4,0,0,4
42119,Leigneux,84,42,56,4,8,8,0,0,0,0,4,0,0,8,0,0,0,24,0,0,0,4,0,4
42120,Lentigny,84,42,155,4,8,8,0,0,4,20,4,31,16,16,8,0,12,23,0,0,4,8,0,12
42121,Lérigneux,84,42,36,8,20,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0
42122,Lézigneux,84,42,142,4,24,16,8,0,0,4,14,9,23,3,8,0,0,28,4,0,0,0,0,4
42123,Lorette,84,42,"1,313",36,16,186,54,35,4,82,37,111,360,109,86,32,45,122,25,5,4,55,9,98
42124,Lupé,84,42,36,8,0,12,4,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0
42125,Luré,84,42,28,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42126,Luriecq,84,42,133,0,24,20,4,0,0,12,0,4,12,8,21,0,4,24,0,0,0,0,0,0
42127,Mably,84,42,"2,934",235,43,156,65,21,40,506,165,214,564,259,155,40,222,249,7,4,19,40,8,79
42128,Machézal,84,42,57,0,12,5,0,0,12,4,4,0,4,4,0,0,0,12,0,0,4,0,0,4
42129,Maclas,84,42,715,16,32,52,12,4,8,65,24,48,175,95,117,4,12,52,4,0,4,8,0,16
42130,Magneux-Haute-Rive,84,42,93,0,28,4,0,0,0,28,0,4,4,4,0,4,0,16,0,0,0,0,4,4
42131,Maizilly,84,42,20,4,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
42132,Malleval,84,42,102,16,23,16,0,0,0,0,4,4,0,4,0,0,0,35,0,0,0,4,0,4
42133,Marcenod,84,42,127,4,45,37,0,0,0,0,4,4,0,4,0,0,12,16,0,0,0,0,0,0
42134,Marcilly-le-Châtel,84,42,192,17,29,35,4,0,0,4,9,0,36,0,12,8,4,33,4,0,0,0,0,4
42135,Marclopt,84,42,135,8,8,12,12,0,4,8,0,29,35,12,4,0,0,4,4,0,0,0,0,4
42136,Marcoux,84,42,156,4,20,16,16,0,0,0,0,28,24,12,12,0,0,24,0,0,0,4,0,4
42137,Margerie-Chantagret,84,42,105,0,19,19,0,0,4,16,0,8,12,8,0,0,0,19,0,0,4,0,0,4
42138,Maringes,84,42,83,0,36,4,0,0,0,8,8,0,8,4,0,0,0,16,0,0,0,4,0,4
42139,Marlhes,84,42,395,12,24,24,0,0,12,4,34,57,76,32,24,8,69,19,0,0,0,8,0,8
42140,Marols,84,42,24,0,8,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,4,0,0,4
42141,Mars,84,42,56,12,16,4,0,0,0,4,4,0,12,0,0,0,0,4,0,0,0,0,0,0
42142,Merle-Leignec,84,42,28,0,0,4,0,0,0,0,0,0,8,4,0,0,0,12,0,0,0,4,0,4
42143,Mizérieux,84,42,32,4,12,0,0,0,0,0,4,4,0,0,0,0,0,8,0,0,0,0,0,0
42145,Montagny,84,42,368,24,67,53,8,0,4,20,11,54,51,13,12,0,23,28,0,0,0,0,0,0
42146,Montarcher,84,42,12,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0
42147,Montbrison,84,42,"8,670",794,56,552,237,129,132,861,656,661,"1,039",951,345,137,"1,282",837,63,35,65,130,40,334
42148,Montchal,84,42,114,0,16,8,0,0,0,4,0,16,59,0,0,0,0,12,0,0,0,0,0,0
